date,open,high,low,close,volume,amount,outstanding_share,turnover
2014/7/30,151.21,152.87,150.73,151.44,14968362,191168496,1922935018,0.007784122635391104
2014/7/31,152.04,153.82,151.56,152.75,14441822,185631632,1922935018,0.007510301629963868
2014/8/1,152.39,156.67,152.16,153.11,33532044,436726496,1922935018,0.017437949637464038
2014/8/4,153.46,155.72,153.46,154.89,15923144,207321328,1922935018,0.00828064591416162
2014/8/5,155.12,155.84,152.51,153.11,21046644,272185088,1922935018,0.010945062523168425
2014/8/6,153.11,153.82,151.44,152.75,16490948,211580256,1922935018,0.008575925783052125
2014/8/7,152.75,153.46,150.73,150.85,14922148,191017136,1922935018,0.007760089581976711
2014/8/8,151.32,152.27,150.97,152.04,9701991,124050840,1922935018,0.005045407623857625
2014/8/11,152.16,154.17,152.16,153.82,16831756,217451776,1922935018,0.008753159021206196
2014/8/12,153.82,154.53,152.51,153.7,10477890,135494816,1922935018,0.00544890487817826
2014/8/13,153.58,154.05,150.97,152.51,18740640,240298832,1922935018,0.009745851952652932
2014/8/14,152.75,152.87,151.09,151.21,14854087,190179552,1922935018,0.007724695250206318
2014/8/15,151.21,153.82,151.09,152.63,15907974,204549792,1922935018,0.008272756932028578
2014/8/18,152.75,154.65,152.39,154.53,18276496,236457008,1922935018,0.00950447926160758
2014/8/19,154.77,155.95,153.46,155.72,22972064,299301632,1922935018,0.011946354809167035
2014/8/20,155.72,155.72,153.7,154.41,17960410,233799088,1922935018,0.009340102412134657
2014/8/21,154.65,155.12,152.27,153.22,14590993,188550944,1922935018,0.007587876274246517
2014/8/22,153.34,154.05,151.8,153.7,15693286,202024400,1922935018,0.0081611109335989
2014/8/25,153.58,154.41,152.39,153.11,14021139,181134624,1922935018,0.007291530326689386
2014/8/26,152.63,153.22,149.9,150.49,14691098,187342032,1922935018,0.007639934715672227
2014/8/27,150.49,151.92,150.26,151.32,12384396,157455824,1922935018,0.006440361158371708
2014/8/28,152.39,154.65,151.8,153.58,26514736,343188352,1922935018,0.013788680195536383
2014/8/29,154.05,154.53,152.51,153.7,14876666,192479008,1922935018,0.007736437196652061
2014/9/1,154.05,155.6,153.82,155.12,17157412,223839056,1922935018,0.00892251263791796
2014/9/2,155.36,166.64,155.36,164.86,76273888,1040568960,1922935018,0.03966534869146577
2014/9/3,163.91,165.8,162.48,164.5,33828096,467892960,1922935018,0.017591908038152956
2014/9/4,163.91,167.35,163.19,165.09,31004512,431217472,1922935018,0.01612353600604095
2014/9/5,165.45,166.64,163.43,165.21,28118596,391996256,1922935018,0.01462274894200299
2014/9/9,166.04,170.67,166.04,167.58,31741684,450045824,1922935018,0.016506893734253063
2014/9/10,168.42,169.72,166.64,167.82,25783362,365148768,1922935018,0.013408337649816516
2014/9/11,167.7,168.65,163.07,163.67,34268340,477512000,1922935018,0.017820851812060556
2014/9/12,163.67,167.47,163.67,166.16,27174828,379239136,1922935018,0.01413195336588332
2014/9/15,166.04,169.13,164.5,168.65,29544930,417809664,1922935018,0.015364497356093184
2014/9/16,168.89,171.62,164.74,164.97,38566564,548083840,1922935018,0.020056093231955487
2014/9/17,166.16,166.52,163.43,165.69,17643304,245329424,1922935018,0.00917519512352029
2014/9/18,165.45,167.58,164.97,167.47,16043752,224914336,1922935018,0.008343366702368722
2014/9/19,167.35,175.06,167.11,173.16,36071420,523755520,1922935018,0.01875852260338836
2014/9/22,173.76,178.74,172.1,172.93,35542768,524394432,1922935018,0.01848360327691531
2014/9/23,172.1,176.49,170.79,175.3,26833474,393139552,1922935018,0.013954436186777061
2014/9/24,174.47,180.52,174.35,178.27,38056204,573381952,1922935018,0.019790686447418996
2014/9/25,178.62,179.81,175.89,176.49,19888944,297392256,1922935018,0.010343014097629792
2014/9/26,175.54,176.01,173.04,175.06,18255632,268466624,1922935018,0.009493629180973186
2014/9/29,175.18,176.61,172.57,174.47,23541040,345844800,1922935018,0.012242244163031827
2014/9/30,174.47,178.15,173.28,176.25,21814228,323259264,1922935018,0.011344235658409545
2014/10/8,176.84,178.98,175.06,178.5,23997404,358134528,1922935018,0.012479570955527734
2014/10/9,178.5,181.35,176.25,176.72,29195244,438427392,1922935018,0.015182647217255055
2014/10/10,176.25,176.25,170.43,171.62,39219456,570875776,1922935018,0.020395622126009875
2014/10/13,171.26,173.76,169.13,171.74,24205212,348969568,1922935018,0.012587639089944536
2014/10/14,171.5,173.16,170.67,172.69,21353374,309578272,1922935018,0.011104573893614538
2014/10/15,173.88,181.12,173.28,178.03,66648372,1001337216,1922935018,0.03465971100225707
2014/10/16,178.15,188.36,176.37,179.1,73220336,1121878144,1922935018,0.0380773844745699
2014/10/17,179.69,181.23,173.4,178.74,34275104,511911872,1922935018,0.017824369351622054
2014/10/20,179.45,184.56,179.45,181.12,28710370,439007008,1922935018,0.014930494130717422
2014/10/21,179.81,180.05,175.18,175.3,25709652,384647168,1922935018,0.013370005621271597
2014/10/22,174.23,176.25,171.26,171.5,18318900,268212352,1922935018,0.009526530968817169
2014/10/23,171.26,171.98,165.33,167.11,25761860,364256032,1922935018,0.013397155784699532
2014/10/24,167.23,168.65,165.8,166.52,10650746,150403680,1922935018,0.005538796631348257
2014/10/27,166.16,168.77,164.62,167.82,11978043,169111056,1922935018,0.006229042004996135
2014/10/28,167.94,171.38,167.94,171.15,16494060,235686080,1922935018,0.008577544142471902
2014/10/29,171.86,172.81,169.72,171.38,21474360,309697344,1922935018,0.011167491256327
2014/10/30,172.45,176.01,171.98,174.35,29174124,428751744,1922935018,0.015171664006796927
2014/10/31,173.52,174.94,171.62,174.35,25987716,378567040,1922935018,0.013514609571689646
2014/11/3,174.59,176.13,173.04,174.35,24006644,353056960,1922935018,0.012484376110103165
2014/11/4,173.88,173.88,169.72,170.91,21036648,303771200,1922935018,0.010939864219582277
2014/11/5,170.79,172.45,169.6,171.15,11449613,164883200,1922935018,0.005954238127042107
2014/11/6,171.98,171.98,169.96,171.15,11709566,168501632,1922935018,0.006089423662469284
2014/11/7,171.5,173.99,169.96,171.26,22157600,321638080,1922935018,0.011522802274954462
2014/11/10,171.38,175.18,171.26,175.06,25040374,366476416,1922935018,0.013021955378421424
2014/11/11,176.25,176.72,168.77,171.26,31447980,458854176,1922935018,0.01635415638366621
2014/11/12,171.38,171.5,168.65,171.38,29967880,429500160,1922935018,0.015584447586361443
2014/11/13,170.79,170.79,167.94,169.37,21874104,311853280,1922935018,0.011375373476089039
2014/11/14,168.3,171.26,168.06,170.31,14750015,211189072,1922935018,0.007670573816551091
2014/11/17,173.88,174.47,170.67,171.86,24215980,352697856,1922935018,0.012593238863155385
2014/11/18,172.1,173.16,170.08,172.21,13490229,195576496,1922935018,0.007015436753567925
2014/11/19,172.33,174.94,172.1,172.93,29812148,435501376,1922935018,0.015503460970307213
2014/11/20,172.1,172.33,170.2,170.79,13419562,193397456,1922935018,0.00697868720179498
2014/11/21,170.2,173.16,170.2,172.81,19257368,278358528,1922935018,0.010014570341554828
2014/11/24,173.88,175.42,172.81,174.35,37504960,550799872,1922935018,0.01950401841400134
2014/11/25,175.06,178.98,174.23,178.5,37738208,561357248,1922935018,0.0196253163246518
2014/11/26,178.98,179.69,174.47,176.96,35173840,523603392,1922935018,0.018291746559685358
2014/11/27,177.55,178.39,175.89,177.55,29425782,439002304,1922935018,0.01530253582391207
2014/11/28,177.79,178.86,174.94,176.96,32147196,478455648,1922935018,0.01671777553535613
2014/12/1,177.44,183.84,175.77,182.78,57557424,874293696,1922935018,0.029932069186541798
2014/12/2,183.01,185.63,181.47,184.68,43624976,674654848,1922935018,0.022686661583277694
2014/12/3,184.68,191.2,183.96,190.61,61561448,976907136,1922935018,0.03201431531681639
2014/12/4,191.08,191.92,188.83,191.68,49483264,795476032,1922935018,0.02573319614901308
2014/12/5,192.51,199.39,185.15,189.66,66750324,1079721088,1922935018,0.03471272995455949
2014/12/8,189.42,195,186.69,194.17,55070856,887299456,1922935018,0.02863895840706979
2014/12/9,192.98,200.34,184.08,186.93,70690512,1160727680,1922935018,0.036761778915193694
2014/12/10,187.29,195.71,187.29,195.48,45819428,743146560,1922935018,0.023827860833100706
2014/12/11,195.95,199.63,192.03,196.43,44271688,730384512,1922935018,0.023022976640180985
2014/12/12,198.21,199.39,192.87,194.05,26919168,442484928,1922935018,0.01399900035519557
2014/12/15,194.05,196.07,190.49,194.53,27467728,447914656,1922935018,0.014284272605617503
2014/12/16,195,197.85,192.39,195.24,24044298,394000736,1922935018,0.012503957635036422
2014/12/17,195.59,195.83,187.52,189.78,30528042,491433792,1922935018,0.01587575332199811
2014/12/18,189.9,191.08,188.71,190.02,19647598,314664768,1922935018,0.010217504916226972
2014/12/19,190.02,190.14,184.2,188.59,25302764,398844544,1922935018,0.013158408247365954
2014/12/22,188.12,193.81,184.68,191.32,35655576,571539840,1922935018,0.01854226776580549
2014/12/23,192.39,192.98,186.69,187.05,20599982,330370944,1922935018,0.01071278114297672
2014/12/24,187.29,188.47,184.32,184.79,20618004,322890208,1922935018,0.010722153274552308
2014/12/25,185.74,189.66,185.03,189.19,24336368,385163456,1922935018,0.012655845242920216
2014/12/26,188.71,193.7,187.52,192.87,28569244,461606304,1922935018,0.014857103195153317
2014/12/29,193.46,195.36,191.56,193.93,30662508,499514880,1922935018,0.015945680801991616
2014/12/30,196.19,201.17,194.41,195.24,45291296,754562176,1922935018,0.023553211926582118
2014/12/31,194.17,197.02,192.27,195.83,24515402,400797760,1922935018,0.012748949793164566
2015/1/5,196.78,209.13,195.95,205.09,58087008,992105664,1922935018,0.030207473188779383
2015/1/6,202.95,214.94,201.89,212.45,53178420,941347840,1922935018,0.027654819066798023
2015/1/7,211.02,211.14,204.62,208.65,39460416,689830592,1922935018,0.02052093057260035
2015/1/8,208.41,211.02,203.9,204.97,24837198,431532576,1922935018,0.012916296061752826
2015/1/9,204.85,209.6,200.1,201.29,29101152,505365440,1922935018,0.015133715766571994
2015/1/12,199.75,201.77,196.19,201.05,21958980,367154624,1922935018,0.011419512253117645
2015/1/13,200.7,206.51,199.51,206.04,18976794,325418176,1922935018,0.00986866109481813
2015/1/14,206.04,207.7,199.51,202.83,17471476,299417056,1922935018,0.009085837969798729
2015/1/15,201.89,203.67,199.63,202.83,15278402,259728032,1922935018,0.007945355332855038
2015/1/16,203.07,205.92,202.36,204.73,15992003,275322560,1922935018,0.008316455236554436
2015/1/19,198.8,204.85,188.71,190.37,36119572,598872704,1922935018,0.018783563491171495
2015/1/20,193.1,196.9,191.92,196.54,26384114,432561216,1922935018,0.0137207517430524
2015/1/21,196.78,202.83,196.78,201.77,26158024,442551136,1922935018,0.013603176267082781
2015/1/22,204.26,205.8,199.39,203.31,20306098,346562528,1922935018,0.010559950185482555
2015/1/23,203.07,205.92,201.77,203.19,21421460,367456672,1922935018,0.01113998122634428
2015/1/26,203.55,211.85,202.95,209.6,36636320,638827520,1922935018,0.01905229228084087
2015/1/27,210.07,211.14,202.48,205.56,25520604,443053056,1922935018,0.013271693406750367
2015/1/28,206.99,208.29,202.95,204.26,19333856,335311392,1922935018,0.01005434703670262
2015/1/29,201.77,203.55,199.75,199.99,19360528,327697024,1922935018,0.010068217500213
2015/1/30,200.22,201.77,196.31,197.26,16355362,273508704,1922935018,0.008505415860079782
2015/2/2,195.83,198.8,193.46,196.66,13458497,222343184,1922935018,0.006998934895885285
2015/2/3,197.73,198.8,195,197.73,17692292,293458496,1922935018,0.00920067076338406
2015/2/4,198.21,198.8,194.29,194.76,16530834,274444864,1922935018,0.00859666803363607
2015/2/5,197.14,197.85,192.51,192.75,15307018,251976032,1922935018,0.007960236750964406
2015/2/6,192.87,197.97,191.92,193.93,17053448,279442400,1922935018,0.00886844736840712
2015/2/9,194.05,194.53,190.25,192.63,10012436,162359920,1922935018,0.005206850936863016
2015/2/10,193.46,196.07,191.68,195.95,13386600,219075600,1922935018,0.006961545696912364
2015/2/11,195.95,202.72,195.83,202.36,24449710,412860352,1922935018,0.012714787432302093
2015/2/12,202.48,204.73,198.92,202.6,22963276,391790304,1922935018,0.011941784711936637
2015/2/13,202.36,209.24,202.36,204.62,31833746,553678208,1922935018,0.016554769507036975
2015/2/16,205.09,211.97,204.85,211.74,36071156,638856128,1922935018,0.01875838531325763
2015/2/17,211.97,214.47,209.01,209.6,24309078,432346400,1922935018,0.012641653395694726
2015/2/25,209.72,210.43,203.55,204.97,21054420,364923520,1922935018,0.010949106341564372
2015/2/26,213.64,218.15,210.55,212.8,47437672,853822208,1922935018,0.024669409811538416
2015/2/27,211.38,215.65,210.07,211.02,29678556,529688736,1922935018,0.015433988003852556
2015/3/2,211.02,215.3,207.7,212.57,34400940,611503488,1922935018,0.01788980890044824
2015/3/3,210.91,219.21,209.96,216.72,50076328,910309760,1922935018,0.026041612187229928
2015/3/4,217.31,226.33,216.01,223.84,50978048,958657344,1922935018,0.026510541189801142
2015/3/5,223.96,235,222.66,225.74,50301192,966916096,1922935018,0.026158550096153067
2015/3/6,225.98,229.78,219.21,219.33,30874748,578203072,1922935018,0.01605605374648183
2015/3/9,218.38,227.64,215.42,226.69,33526456,633531008,1922935018,0.017435043663030322
2015/3/10,249.36,249.36,241.76,249.36,109987024,2294733824,1922935018,0.05719747311814777
2015/3/11,253.87,262.06,249.36,256.72,83663736,1802304256,1922935018,0.04350835322923013
2015/3/12,251.73,259.33,247.58,250.55,44384116,941044288,1922935018,0.02308144351448906
2015/3/13,253.87,255.29,244.37,253.04,43804924,919926720,1922935018,0.022780241448595848
2015/3/16,254.7,277.61,254.7,272.15,53890048,1228263808,1922935018,0.02802489293478559
2015/3/17,272.62,278.91,266.81,271.08,39882036,912748352,1922935018,0.020740189151831234
2015/3/18,271.79,274.28,267.16,273.81,37694120,858760256,1922935018,0.019602388872820453
2015/3/19,273.93,274.17,265.86,266.93,35117128,794646208,1922935018,0.018262254143421086
2015/3/20,267.16,269.77,261.11,263.84,35686124,794000128,1922935018,0.018558153898053355
2015/3/23,264.67,273.69,262.06,272.74,56342344,1268209280,1922935018,0.02930018095910509
2015/3/24,270.01,272.5,258.85,265.86,46884136,1048871296,1922935018,0.024381549850167637
2015/3/25,261.58,263.48,256.12,258.5,51601032,1124950016,1922935018,0.026834516776167005
2015/3/26,257.91,263.48,254.11,259.21,36196280,791700672,1922935018,0.01882345459476156
2015/3/27,260.4,275.95,259.45,267.4,52798516,1195622656,1922935018,0.027457254408375438
2015/3/30,267.64,279.86,267.28,273.69,58317008,1344768768,1922935018,0.030327082014791205
2015/3/31,277.73,278.32,267.04,269.66,51495724,1180074624,1922935018,0.026779752575081556
2015/4/1,268.82,275.95,267.64,272.98,34128816,783382336,1922935018,0.017748293977971542
2015/4/2,280.1,294.22,280.1,289.48,72482720,1756833152,1922935018,0.03769379584931975
2015/4/3,286.03,292.32,284.85,290.9,40766360,990343680,1922935018,0.021200071566848964
2015/4/7,291.02,304.55,288.41,300.63,49730256,1243657216,1922935018,0.025861641467075307
2015/4/8,302.41,307.16,289.59,296.48,41215696,1035780608,1922935018,0.02143374352965265
2015/4/9,295.53,296.24,280.34,288.53,46157904,1111623296,1922935018,0.024003881341766693
2015/4/10,287.22,298.73,284.37,294.34,36266744,899808128,1922935018,0.01886009857874459
2015/4/13,294.34,317.6,288.53,308.35,61562368,1569773184,1922935018,0.032014793752120435
2015/4/14,308.94,325.67,308.94,316.77,44743416,1193438208,1922935018,0.02326829330225448
2015/4/15,318.44,321.64,299.09,302.65,44203884,1147492096,1922935018,0.0229877159582727
2015/4/16,299.68,315.11,289,302.89,37083836,944211264,1922935018,0.01928501777380394
2015/4/17,304.55,312.03,303.84,305.62,40184736,1040034176,1922935018,0.020897604767630272
2015/4/20,306.21,307.28,290.19,291.02,50359512,1263869696,1922935018,0.026188878734122675
2015/4/21,289.59,300.28,289,299.68,33751832,845107008,1922935018,0.017552247831600934
2015/4/22,298.5,306.8,298.5,303.72,34731520,888884224,1922935018,0.018061723186113408
2015/4/23,304.43,314.4,299.09,310.84,52444240,1356621696,1922935018,0.02727301729340081
2015/4/24,306.69,323.89,301.82,323.3,64660368,1715707520,1922935018,0.03362587263466227
2015/4/27,332.32,338.37,323.3,324.73,53734788,1492277120,1922935018,0.02794415177684387
2015/4/28,324.61,324.61,307.4,310.48,39995840,1056669888,1922935018,0.020799371598941883
2015/4/29,310.36,322.35,308.58,320.93,36747488,973785984,1922935018,0.019110103906797748
2015/4/30,327.57,329.83,313.81,314.76,34080840,923259008,1922935018,0.017723344616942225
2015/5/4,314.76,314.76,307.28,311.91,30204352,787429888,1922935018,0.015707422100729562
2015/5/5,313.45,314.4,297.19,300.75,38597956,983732032,1922935018,0.020072418276590977
2015/5/6,303.24,306.45,290.78,292.09,25817092,653358464,1922935018,0.013425878544170336
2015/5/7,291.49,291.97,282.59,284.85,24793620,597922560,1922935018,0.012893633829492204
2015/5/8,286.03,296.48,286.03,295.65,31197302,767636160,1922935018,0.01622379420415755
2015/5/11,300.99,307.4,296.83,307.4,39800440,1016925312,1922935018,0.02069775610066923
2015/5/12,307.4,336.48,307.4,331.13,69929328,1908817280,1922935018,0.03636593402554594
2015/5/13,332.32,340.27,326.51,331.13,57372164,1612509184,1922935018,0.029835726877381147
2015/5/14,333.51,354.87,333.51,348.82,63243884,1845603712,1922935018,0.032889246598555626
2015/5/15,350.12,374.93,340.75,368.52,84109160,2539851776,1922935018,0.04373999080191487
2015/5/18,369.11,380.98,346.56,347.39,122413072,3680641024,1922935018,0.06365949491487184
2015/5/19,345.97,347.28,330.54,346.92,82422368,2353823488,1922935018,0.04286279423301864
2015/5/20,348.34,358.08,341.7,345.14,76128048,2242489344,1922935018,0.03958950629500679
2015/5/21,347.51,349.65,340.15,345.38,60220008,1746606080,1922935018,0.03131671504044553
2015/5/22,347.75,353.57,340.27,350.36,70033024,2048286336,1922935018,0.036419859924772556
2015/5/25,350.84,371.01,350.84,364.96,72244512,2222365696,1922935018,0.03756991854833443
2015/5/26,367.93,370.89,358.55,368.88,70874528,2181785600,1922935018,0.03685747429661713
2015/5/27,368.76,368.76,352.62,357.96,79986760,2408077312,1922935018,0.04159618460908386
2015/5/28,356.06,356.06,322.59,322.95,71460088,2065988864,1922935018,0.03716198796687575
2015/5/29,321.76,330.54,305.02,320.1,58247112,1572389120,1922935018,0.030290733412604586
2015/6/1,328.76,350.12,327.57,342.05,56960972,1629865728,1922935018,0.02962189125831396
2015/6/2,344.43,349.65,338.85,347.04,57425496,1665275392,1922935018,0.02986346156394142
2015/6/3,348.82,350.84,334.81,340.15,49586576,1424003328,1922935018,0.025786922353504094
2015/6/4,339.56,340.39,316.65,333.27,49598740,1371082240,1922935018,0.025793248100285
2015/6/5,337.31,347.75,335.88,340.99,56292776,1617006080,1922935018,0.02927440369698442
2015/6/8,341.34,359.03,339.32,356.89,89610064,2657273600,1922935018,0.04660067197340935
2015/6/9,358.43,359.62,343,346.92,56873792,1676429952,1922935018,0.02957655431287174
2015/6/10,344.19,355.82,338.26,351.07,53376684,1575471360,1922935018,0.027757923954973708
2015/6/11,351.43,352.38,342.41,346.45,50886760,1482939904,1922935018,0.026463067926718677
2015/6/12,347.99,357.84,346.56,355.23,69607392,2068798976,1922935018,0.036198514951585326
2015/6/15,357.36,359.5,341.82,343.72,51795632,1522207488,1922935018,0.026935716243740485
2015/6/16,343.72,343.72,326.51,331.37,37905048,1067408384,1922935018,0.019712079526964025
2015/6/17,332.32,334.7,316.77,334.46,37939488,1041034240,1922935018,0.019729989648563363
2015/6/18,333.03,338.26,321.4,325.44,39489336,1094635392,1922935018,0.0205359700823754
2015/6/19,318.12,325.32,300.49,303.01,29807712,784029056,1922935018,0.015501154080080308
2015/6/23,299.89,307.68,278.9,306.6,37905284,932355904,1922935018,0.01971220225602028
2015/6/24,309.48,315,303.61,312.24,36044728,931553920,1922935018,0.0187446417391105
2015/6/25,313.44,313.44,293.29,298.09,33123108,842395264,1922935018,0.017225287224968515
2015/6/26,291.49,291.49,268.34,268.34,38774992,895011328,1922935018,0.020164483790164146
2015/6/29,275.9,276.86,241.47,248.67,54813608,1167328512,1922935018,0.028505179575444187
2015/6/30,248.31,267.62,228.03,267.14,50466512,1057431744,1922935018,0.02624452284013687
2015/7/1,267.26,274.34,249.63,250.59,42308836,937452032,1922935018,0.022002218277768135
2015/7/2,251.91,255.26,225.64,234.15,45987676,925098752,1922935018,0.023915356249443475
2015/7/3,234.15,244.71,210.76,211.6,62141616,1162151040,1922935018,0.03231602494016259
2015/7/6,232.71,232.71,202.84,220.24,76048072,1389861120,1922935018,0.039547915706010614
2015/7/7,213.64,224.92,198.53,218.2,85480976,1521029888,1922935018,0.04445338776393327
2015/7/8,196.37,202.72,196.37,196.37,83297808,1368268288,1922935018,0.04331805662712207
2015/7/9,196.37,216.04,190.49,216.04,65572748,1136395008,1922935018,0.03410034524629994
2015/7/10,232.47,237.63,225.28,237.63,25963768,508051040,1922935018,0.013502155692709945
2015/7/13,251.19,261.38,243.87,261.38,90423984,1931363200,1922935018,0.047023941606746486
2015/7/14,251.91,274.34,250.47,256.82,78231112,1713182976,1922935018,0.040683180277909944
2015/7/15,252.03,254.78,231.51,233.19,48830952,985872704,1922935018,0.02539396887721559
2015/7/16,233.19,250.23,223.84,245.67,40858744,823439360,1922935018,0.021248114791989296
2015/7/17,247.35,263.78,245.79,261.5,36516972,781771392,1922935018,0.018990226740984963
2015/7/20,261.5,267.38,253.58,259.1,39774636,864679872,1922935018,0.020684337030467456
2015/7/21,258.5,270.26,254.3,265.82,40022592,877617280,1922935018,0.02081328366552218
2015/7/22,263.9,265.82,254.78,264.26,43511968,946480064,1922935018,0.02262789308671272
2015/7/23,262.22,272.3,262.22,269.78,50106340,1117833984,1922935018,0.026057219578909347
2015/7/24,270.14,272.9,250.71,259.34,48293024,1076057728,1922935018,0.025114225674785648
2015/7/27,253.1,257.54,233.43,233.43,45009744,929358720,1922935018,0.023406794082315684
2015/7/28,228.75,242.55,214.72,235.23,63018448,1197400064,1922935018,0.03277201122768258
2015/7/29,235.95,248.79,231.03,247.71,32611504,647003072,1922935018,0.01695923351269481
2015/7/30,247.23,251.91,236.19,238.95,33664856,692188992,1922935018,0.017507016973987002
2015/7/31,234.75,245.67,234.15,245.19,24263368,486575456,1922935018,0.012617882441620812
2015/8/3,245.07,255.26,238.71,254.9,47563980,980555392,1922935018,0.024735094818477115
2015/8/4,254.06,263.3,248.43,262.94,32576572,698513216,1922935018,0.016941067532215484
2015/8/5,260.9,263.78,254.42,255.26,19703988,425883168,1922935018,0.010246829880134827
2015/8/6,251.91,258.74,249.75,254.06,12345504,263125232,1922935018,0.0064201358259314825
2015/8/7,256.1,261.74,255.62,257.78,20477816,441644960,1922935018,0.01064925013498298
2015/8/10,258.86,270.14,257.3,268.22,34564592,762284800,1922935018,0.01797491422042427
2015/8/11,267.5,270.74,262.94,264.62,30008380,666982336,1922935018,0.015605509140507004
2015/8/12,262.1,268.22,257.9,260.06,28192136,620246912,1922935018,0.014660992564024335
2015/8/13,258.26,268.94,258.26,267.74,31323600,693301888,1922935018,0.016289474010712512
2015/8/14,269.3,270.62,264.98,267.74,27338306,610699328,1922935018,0.014216968199182277
2015/8/17,265.1,279.37,261.86,279.14,39693812,898570944,1922935018,0.020642305448930153
2015/8/18,278.3,278.54,251.91,252.39,45692132,1011724672,1922935018,0.023761662028248528
2015/8/19,247.71,262.46,244.83,261.38,33714392,713776128,1922935018,0.017532777594879704
2015/8/20,258.02,265.34,254.06,255.02,27233048,590964992,1922935018,0.014162230000015529
2015/8/21,252.03,254.9,238.47,239.31,27127568,552708608,1922935018,0.014107376352329759
2015/8/24,227.91,231.03,215.44,215.68,40795480,739046592,1922935018,0.021215215084298807
2015/8/25,204.88,216.4,194.09,195.29,38597664,654526400,1922935018,0.02007226642538578
2015/8/26,203.92,210.16,196.25,200.56,35446252,599447680,1922935018,0.01843341125321376
2015/8/27,206.32,214.84,202.24,214.48,24567696,425185792,1922935018,0.012776144679892663
2015/8/28,216.4,226.47,216.4,226.23,30796412,565313664,1922935018,0.01601531602041895
2015/8/31,220.72,225.04,214.72,224.8,21775720,399365280,1922935018,0.011324210020704922
2015/9/1,219.64,225.16,210.04,224.92,31243792,570611968,1922935018,0.01624797078816316
2015/9/2,216.52,231.27,215.08,228.51,44489304,835509376,1922935018,0.02313614531096963
2015/9/7,229.35,236.07,218.8,220.72,17992052,340870784,1922935018,0.00935655746636364
2015/9/8,219.52,230.19,216.88,228.63,12884104,240545136,1922935018,0.00670022849414873
2015/9/9,229.11,235.35,226.59,231.51,19830984,382918816,1922935018,0.010312872673474815
2015/9/10,227.91,230.19,224.56,226,11036313,209115056,1922935018,0.005739306267082604
2015/9/11,224.68,227.31,221.56,225.16,9266409,173284080,1922935018,0.0048188882688494465
2015/9/14,229.35,233.79,222.52,230.07,32365114,616368768,1922935018,0.016831101257733714
2015/9/15,224.44,224.8,207.04,209.68,19425664,346323328,1922935018,0.010102090719739547
2015/9/16,209.92,229.95,206.32,225.4,20410348,367095552,1922935018,0.010614164185968347
2015/9/17,222.04,227.07,216.04,216.4,19494300,361169216,1922935018,0.010137784073574971
2015/9/18,217.48,220.36,213.52,218.68,10237373,185211824,1922935018,0.005323826808587455
2015/9/21,215.92,223,214.12,222.28,10224435,187873936,1922935018,0.005317098552105103
2015/9/22,222.52,225.52,221.2,223.12,10237317,190678992,1922935018,0.005323797686438513
2015/9/23,219.04,220.48,214.72,215.8,7698403,139725104,1922935018,0.004003464978242962
2015/9/24,215.92,218.32,214.48,216.28,8256495,148705248,1922935018,0.0042936942344455244
2015/9/25,215.32,218.8,211.24,211.84,7595487,135668192,1922935018,0.003949944708948038
2015/9/28,211.84,212.32,208.72,211.96,8579704,150396976,1922935018,0.004461775317256196
2015/9/29,208.12,209.56,207.52,208.72,6337174,110192656,1922935018,0.0032955736624897224
2015/9/30,209.32,211.36,208.6,209.2,4719303,82630360,1922935018,0.0024542186583655008
2015/10/8,220.72,226,220.72,223.6,18514596,343813024,1922935018,0.009628300398448513
2015/10/9,222.16,226.11,220.96,223.48,14896870,278223872,1922935018,0.007746944051959638
2015/10/12,223.96,233.31,223.84,228.75,28865580,548304768,1922935018,0.015011209286740443
2015/10/13,226.59,228.15,224.32,227.55,17120080,323396736,1922935018,0.00890309856534112
2015/10/14,227.43,228.75,225.28,225.76,14544984,275198144,1922935018,0.007563949828698788
2015/10/15,225.52,231.75,224.68,230.91,15565871,296809312,1922935018,0.008094850244180222
2015/10/16,231.27,233.91,227.91,233.43,22351932,430744864,1922935018,0.011623862372243719
2015/10/19,234.27,234.63,228.27,229.71,17575764,338748352,1922935018,0.009140071731742732
2015/10/20,229.95,233.31,228.51,232.23,14930656,287392768,1922935018,0.007764514068462401
2015/10/21,233.91,242.55,223.36,224.44,33607200,659459648,1922935018,0.01747703364149771
2015/10/22,222.88,234.87,222.88,233.91,18227186,348764288,1922935018,0.009478836169387394
2015/10/23,236.91,242.91,236.43,239.19,29020312,579810304,1922935018,0.015091675864420707
2015/10/26,241.71,242.07,235.23,236.19,23172928,458835104,1922935018,0.012050811797115028
2015/10/27,233.31,235.95,225.52,231.75,19899972,381930432,1922935018,0.010348749080817872
2015/10/28,230.31,236.19,228.51,229.35,20495944,397309216,1922935018,0.010658677390626209
2015/10/29,231.63,233.91,228.27,230.67,10328959,198678672,1922935018,0.005371455043105362
2015/10/30,230.67,234.39,227.91,232.35,20739152,401372384,1922935018,0.01078515488348135
2015/11/2,228.51,233.43,225.64,225.88,15857249,304507872,1922935018,0.008246377985509232
2015/11/3,227.19,228.75,221.92,223.48,13653772,256718192,1922935018,0.007100485389361192
2015/11/4,224.68,233.91,224.68,233.67,23403268,449695840,1922935018,0.012170597436173998
2015/11/5,233.91,243.27,232.95,236.31,46638072,925106688,1922935018,0.02425358712771645
